# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
187 1.2970232e+00 2.0410809e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8102015e+00 2.3300702e+02 4.2654162e+01
188 1.2953908e+00 2.0578226e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.8000747e+00 2.3042665e+02 4.2877007e+01
189 1.2880416e+00 2.0411943e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7770344e+00 2.3064801e+02 4.3105793e+01
190 1.2914971e+00 2.0361172e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7862234e+00 2.2739212e+02 4.3347372e+01
191 1.2755826e+00 1.9946550e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7354356e+00 2.2403596e+02 4.3575573e+01
192 1.2651148e+00 2.0110526e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7149457e+00 2.3025349e+02 4.3798205e+01
193 1.2591302e+00 2.0555399e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7035726e+00 2.3011768e+02 4.4021219e+01
194 1.2551399e+00 2.0375540e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6988881e+00 2.2788696e+02 4.4248819e+01
195 1.2477152e+00 2.0204675e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7064906e+00 2.2958569e+02 4.4474708e+01
196 1.2395052e+00 2.0508684e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7388684e+00 2.3352100e+02 4.4698697e+01
197 1.2310323e+00 2.0811826e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7166719e+00 2.3475415e+02 4.4920779e+01
198 1.2255789e+00 2.0774179e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7422408e+00 2.3205907e+02 4.5154919e+01
199 1.2301683e+00 2.0573068e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7105368e+00 2.3125673e+02 4.5379720e+01
200 1.2210256e+00 2.0523004e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5374285e+00 2.3305475e+02 4.5604155e+01
201 1.2364780e+00 2.0961418e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5411526e+00 2.3949542e+02 4.5826676e+01
202 1.2178938e+00 2.1482065e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.7098166e+00 2.4101584e+02 4.6049035e+01
203 1.2415146e+00 2.1025703e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6804352e+00 2.3003964e+02 4.6270854e+01
204 1.2370164e+00 2.0483713e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4702204e+00 2.2801157e+02 4.6493778e+01
205 1.2779338e+00 2.0513487e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5394121e+00 2.2279733e+02 4.6719667e+01
206 1.2551981e+00 1.9308800e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6966287e+00 2.1062086e+02 4.6944516e+01
207 1.2354524e+00 1.8958199e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5666368e+00 2.1607938e+02 4.7170589e+01
208 1.2174280e+00 1.9172571e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6479170e+00 2.1604459e+02 4.7401861e+01
209 1.2027224e+00 1.9553883e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4978750e+00 2.2257788e+02 4.7634268e+01
210 1.1943074e+00 1.9918217e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5577148e+00 2.2665157e+02 4.7862398e+01
211 1.1719614e+00 2.0245938e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5882555e+00 2.3308195e+02 4.8088859e+01
212 1.1631720e+00 2.0813596e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5240474e+00 2.3549550e+02 4.8315147e+01
213 1.1702640e+00 2.0828365e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5147871e+00 2.3485342e+02 4.8547210e+01
214 1.1478217e+00 2.0703032e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4843980e+00 2.3491884e+02 4.8772631e+01
215 1.1213589e+00 2.0793547e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6230804e+00 2.3431390e+02 4.8995037e+01
216 1.1175669e+00 2.1171379e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5940903e+00 2.4257932e+02 4.9218777e+01
217 1.1322306e+00 2.1122696e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5666828e+00 2.3550436e+02 4.9450254e+01
218 1.1040515e+00 2.0638058e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5280356e+00 2.3092250e+02 4.9675658e+01
219 1.0938449e+00 2.0700885e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5272865e+00 2.3592029e+02 4.9900903e+01
220 1.0783916e+00 2.0984619e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5252597e+00 2.3752515e+02 5.0126278e+01
221 1.0818378e+00 2.0889383e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5238291e+00 2.3473744e+02 5.0350919e+01
222 1.1143601e+00 2.0829028e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6030474e+00 2.3375119e+02 5.0583526e+01
223 1.1078414e+00 2.0526065e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5477685e+00 2.3081654e+02 5.0820107e+01
224 1.0703952e+00 2.0495079e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5437243e+00 2.3287508e+02 5.1079749e+01
225 1.0560212e+00 2.0581235e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5082132e+00 2.3310611e+02 5.1332752e+01
226 1.0404338e+00 2.0534840e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5601846e+00 2.3012512e+02 5.1559084e+01
227 1.0467656e+00 2.0212811e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4929391e+00 2.2799655e+02 5.1785696e+01
228 1.0205261e+00 2.0287427e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4953176e+00 2.3237691e+02 5.2016006e+01
229 1.0087386e+00 2.0395078e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4786125e+00 2.3003046e+02 5.2243318e+01
230 9.9668646e-01 2.0381427e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4717568e+00 2.3091139e+02 5.2470759e+01
231 9.8892897e-01 2.0226773e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4616311e+00 2.2874254e+02 5.2701203e+01
232 9.8616195e-01 2.0231822e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4552547e+00 2.3046660e+02 5.2925969e+01
233 9.7615439e-01 2.0405809e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4283792e+00 2.3174249e+02 5.3149874e+01
234 9.7438806e-01 2.0203708e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4738939e+00 2.2777374e+02 5.3372590e+01
235 9.6777892e-01 2.0092760e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4286381e+00 2.3077303e+02 5.3601881e+01
236 9.8101962e-01 2.0211369e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3931675e+00 2.2725916e+02 5.3829009e+01
237 1.1368077e+00 1.9785416e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4200151e+00 2.1804141e+02 5.4052383e+01
238 1.2901824e+00 1.8258221e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6266596e+00 1.8471112e+02 5.4277292e+01
239 1.2970561e+00 1.5391815e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.0911279e+00 1.6118721e+02 5.4507501e+01
240 1.2227361e+00 1.4613322e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4165770e+00 1.6999023e+02 5.4733490e+01
241 1.0547853e+00 1.5411458e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.6204312e+00 1.7996309e+02 5.4959385e+01
242 1.1116655e+00 1.5392783e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5258288e+00 1.6190706e+02 5.5183158e+01
243 1.0229239e+00 1.4168901e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5690205e+00 1.5464183e+02 5.5405986e+01
244 1.0229619e+00 1.3997632e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4208490e+00 1.5837840e+02 5.5653335e+01
245 9.6547538e-01 1.4036424e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4725895e+00 1.5975237e+02 5.5908441e+01
246 9.9822122e-01 1.4059996e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4356440e+00 1.5799030e+02 5.6150720e+01
247 9.6209705e-01 1.3961674e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4465789e+00 1.5397386e+02 5.6376380e+01
248 9.5735711e-01 1.3689304e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4002744e+00 1.5280260e+02 5.6600780e+01
249 9.1968995e-01 1.3672552e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3644300e+00 1.5653543e+02 5.6845171e+01
250 9.0637600e-01 1.4075058e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3423387e+00 1.6023999e+02 5.7094280e+01
251 8.8914824e-01 1.4025191e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3254337e+00 1.5577684e+02 5.7332556e+01
252 8.7823379e-01 1.3903275e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3029681e+00 1.5845967e+02 5.7556548e+01
253 8.8320976e-01 1.4056882e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2943453e+00 1.5915573e+02 5.7783645e+01
254 9.7739315e-01 1.3994771e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2811679e+00 1.5236006e+02 5.8006755e+01
255 1.0744946e+00 1.3376860e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3152676e+00 1.5429774e+02 5.8234271e+01
256 1.2531095e+00 1.3841382e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4086908e+00 1.6114015e+02 5.8460988e+01
257 1.2562842e+00 1.3895143e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.5765896e+00 1.5049942e+02 5.8698083e+01
258 1.4378933e+00 1.3202411e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3671505e+00 1.6468318e+02 5.8922081e+01
259 1.2492404e+00 1.5524814e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4068834e+00 1.9816022e+02 5.9147858e+01
260 1.3272799e+00 1.7066806e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.4387721e+00 1.9298608e+02 5.9375960e+01
261 1.2732376e+00 1.5643159e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3876430e+00 1.7872240e+02 5.9604649e+01
262 1.1380814e+00 1.5321660e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2934067e+00 1.8525252e+02 5.9831504e+01
263 1.0850168e+00 1.5866949e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2524092e+00 1.8918208e+02 6.0060597e+01
264 1.0559025e+00 1.6077003e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2342600e+00 1.8883125e+02 6.0292529e+01
265 1.0341690e+00 1.5766397e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2841947e+00 1.8353908e+02 6.0519291e+01
266 1.0482608e+00 1.5602744e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3494713e+00 1.8218663e+02 6.0751180e+01
267 1.0630152e+00 1.5614046e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.3201748e+00 1.8444373e+02 6.0976227e+01
268 1.1129346e+00 1.5452371e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2888756e+00 1.7737071e+02 6.1208429e+01
269 1.0671741e+00 1.4828746e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2716002e+00 1.7144635e+02 6.1434546e+01
270 1.0593928e+00 1.4678801e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2634196e+00 1.7437085e+02 6.1662075e+01
271 1.0717854e+00 1.4695107e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2109917e+00 1.6941885e+02 6.1885597e+01
272 1.0011963e+00 1.4163420e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2386165e+00 1.6290186e+02 6.2111064e+01
273 1.0101000e+00 1.3980263e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2469975e+00 1.6522781e+02 6.2384852e+01
274 9.8254305e-01 1.3919743e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1840929e+00 1.6370319e+02 6.2608637e+01
275 9.6451080e-01 1.3869147e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2057320e+00 1.6252278e+02 6.2833232e+01
276 9.5184851e-01 1.3786900e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.2226269e+00 1.6240662e+02 6.3058249e+01
277 9.3686777e-01 1.3778877e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1717665e+00 1.6282310e+02 6.3281942e+01
278 9.2281932e-01 1.3858925e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1547590e+00 1.6352299e+02 6.3507250e+01
279 9.1178274e-01 1.3823753e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1867182e+00 1.6310086e+02 6.3739770e+01
280 9.0211707e-01 1.3725426e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1483711e+00 1.6109921e+02 6.3962899e+01
281 8.9730263e-01 1.3651515e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1731724e+00 1.6347557e+02 6.4191278e+01
282 8.9828259e-01 1.3750369e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1005179e+00 1.6218454e+02 6.4417475e+01
283 8.9414740e-01 1.3608260e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1710767e+00 1.6043127e+02 6.4658541e+01
284 9.3631232e-01 1.3584308e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1720068e+00 1.6195631e+02 6.4884539e+01
285 8.8951141e-01 1.3617197e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1805117e+00 1.5848239e+02 6.5110480e+01
286 9.2831922e-01 1.3142274e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1727593e+00 1.5383963e+02 6.5343987e+01
287 9.0087849e-01 1.2906854e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0027535e+00 1.5255994e+02 6.5569265e+01
288 8.5655051e-01 1.2845996e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1740648e+00 1.4652269e+02 6.5793940e+01
289 9.0053785e-01 1.2232610e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0511578e+00 1.4431725e+02 6.6017311e+01
290 9.0862715e-01 1.2577323e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0061755e+00 1.5498640e+02 6.6244576e+01
291 9.0790445e-01 1.3095856e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0604292e+00 1.5312387e+02 6.6468907e+01
292 8.6135668e-01 1.2700512e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0857590e+00 1.4954829e+02 6.6694774e+01
293 8.4626126e-01 1.2690034e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9885404e-01 1.5294945e+02 6.6920316e+01
294 8.7468779e-01 1.2929272e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1675297e+00 1.4841100e+02 6.7151609e+01
295 8.8993543e-01 1.2260889e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.6495867e-01 1.4381010e+02 6.7376052e+01
296 8.7521863e-01 1.2352148e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.7562724e-01 1.5024724e+02 6.7599913e+01
297 8.2593262e-01 1.2754424e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0165182e+00 1.5008318e+02 6.7828706e+01
298 7.8885359e-01 1.2490266e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0295664e+00 1.4764948e+02 6.8050913e+01
299 7.6988530e-01 1.2620795e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0212761e+00 1.5096399e+02 6.8273112e+01
300 7.6447791e-01 1.2867302e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0017608e+00 1.4910591e+02 6.8498259e+01
301 7.6023489e-01 1.2379076e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0424718e+00 1.4488519e+02 6.8726462e+01
302 7.4740428e-01 1.2381373e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.9086148e-01 1.4984464e+02 6.8961530e+01
303 7.5124949e-01 1.2624314e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0063809e+00 1.4698714e+02 6.9183576e+01
304 7.8166842e-01 1.2263673e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.0180850e-01 1.4206429e+02 6.9404413e+01
305 8.2570958e-01 1.1727641e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.0393919e-01 1.3866783e+02 6.9633255e+01
306 8.1139934e-01 1.1645066e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.6234945e-01 1.3956326e+02 6.9855013e+01
307 7.7654833e-01 1.1747956e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.6538482e-01 1.3757831e+02 7.0077218e+01
308 7.7985889e-01 1.1710001e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.5374966e-01 1.3994493e+02 7.0298735e+01
309 7.6470667e-01 1.1708877e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.3208885e-01 1.4063956e+02 7.0525466e+01
310 7.6403385e-01 1.1890122e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.8137915e-01 1.4153432e+02 7.0748091e+01
311 7.9887319e-01 1.1774867e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1192338e+00 1.3977072e+02 7.0970784e+01
312 7.8535801e-01 1.1513548e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.3866411e-01 1.3671280e+02 7.1203201e+01
313 7.3103863e-01 1.1659611e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1561542e-01 1.3941843e+02 7.1425847e+01
314 7.1713632e-01 1.1732616e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.8953952e-01 1.4025861e+02 7.1649533e+01
315 6.9197160e-01 1.1959004e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9590082e-01 1.4250768e+02 7.1877311e+01
316 6.9089115e-01 1.1927781e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.4960363e-01 1.4043484e+02 7.2104850e+01
317 6.9853914e-01 1.1852738e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6702839e-01 1.3989148e+02 7.2329157e+01
318 6.8804324e-01 1.1898428e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.2924970e-01 1.4462729e+02 7.2559935e+01
319 7.4138308e-01 1.1902223e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.9725906e-01 1.3804811e+02 7.2784194e+01
320 7.5852644e-01 1.1871869e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.1841832e-01 1.4037578e+02 7.3009910e+01
321 7.2686076e-01 1.1717215e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 9.2115563e-01 1.3651363e+02 7.3256006e+01
322 8.0051619e-01 1.1440597e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.1302682e+00 1.3566745e+02 7.3482948e+01
323 7.1671665e-01 1.1310631e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9243994e-01 1.3302576e+02 7.3717244e+01
324 6.5634471e-01 1.1429308e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6157045e-01 1.3644615e+02 7.3962065e+01
325 6.2555295e-01 1.1408033e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9839987e-01 1.3456267e+02 7.4199525e+01
326 6.9282448e-01 1.1368810e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7175748e-01 1.3480647e+02 7.4425488e+01
327 6.2390286e-01 1.1301663e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3514521e-01 1.3409186e+02 7.4650094e+01
328 6.8564749e-01 1.1222739e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2896719e-01 1.3192664e+02 7.4874192e+01
329 5.9649986e-01 1.1184362e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.4341949e-01 1.3456918e+02 7.5112076e+01
330 6.2849081e-01 1.1173715e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6902354e-01 1.2851898e+02 7.5337213e+01
331 5.9617561e-01 1.1011331e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6249021e-01 1.3077657e+02 7.5567119e+01
332 6.0527533e-01 1.0872474e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 8.0930984e-01 1.2609845e+02 7.5793046e+01
333 5.8146989e-01 1.0912341e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1885175e-01 1.3058931e+02 7.6016810e+01
334 5.9122765e-01 1.0906912e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9329622e-01 1.2740192e+02 7.6241319e+01
335 5.9831810e-01 1.0736119e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.9363537e-01 1.2523212e+02 7.6465459e+01
336 5.8616894e-01 1.0682242e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.4030840e-01 1.2833044e+02 7.6690912e+01
337 6.0471708e-01 1.0711282e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.6540927e-01 1.2145236e+02 7.6915803e+01
338 5.8088619e-01 1.0488035e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2777218e-01 1.2648953e+02 7.7148836e+01
339 5.4288203e-01 1.0569250e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9900125e-01 1.2057184e+02 7.7422398e+01
340 5.4622042e-01 1.0395689e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9088000e-01 1.2562659e+02 7.7646669e+01
341 5.7222629e-01 1.0464106e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.5405324e-01 1.2049233e+02 7.7875117e+01
342 5.6023377e-01 1.0399536e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 1.0373287e+00 1.2426234e+02 7.8102575e+01
343 5.7897651e-01 1.0357465e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.7289915e-01 1.2055199e+02 7.8342763e+01
344 5.2463824e-01 1.0518731e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3363421e-01 1.2372134e+02 7.8567756e+01
345 5.0597399e-01 1.0404042e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9217473e-01 1.2281483e+02 7.8804069e+01
346 5.1785022e-01 1.0407948e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9607288e-01 1.2056481e+02 7.9026312e+01
347 5.0345910e-01 1.0279506e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8088317e-01 1.2252540e+02 7.9253681e+01
348 4.8939508e-01 1.0481841e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 5.9287399e-01 1.2440463e+02 7.9475592e+01
349 4.8507330e-01 1.0493901e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4554793e-01 1.2316426e+02 7.9701626e+01
350 4.9691182e-01 1.0473940e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2782582e-01 1.2011310e+02 7.9926827e+01
351 5.1177269e-01 1.0269687e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2750080e-01 1.2382454e+02 8.0152575e+01
352 5.0943178e-01 1.0500403e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9422543e-01 1.2328431e+02 8.0379306e+01
353 5.1042408e-01 1.0426321e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.6675820e-01 1.2529659e+02 8.0622649e+01
354 4.8062843e-01 1.0542146e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.9384956e-01 1.2167095e+02 8.0858632e+01
355 4.6900132e-01 1.0423927e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.2023100e-01 1.2573972e+02 8.1084787e+01
356 4.6710509e-01 1.0499639e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8383753e-01 1.2393764e+02 8.1321884e+01
357 4.6351549e-01 1.0653851e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1034402e-01 1.2475010e+02 8.1604551e+01
358 4.7686321e-01 1.0519550e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0096570e-01 1.2475308e+02 8.1843321e+01
359 4.8037869e-01 1.0452375e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5856946e-01 1.2268182e+02 8.2069813e+01
360 4.7979873e-01 1.0651719e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7402649e-01 1.2335368e+02 8.2304033e+01
361 4.8431829e-01 1.0503116e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2986195e-01 1.2838437e+02 8.2537390e+01
362 4.9037763e-01 1.0838342e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3281395e-01 1.2248177e+02 8.2785311e+01
363 5.3810161e-01 1.0507172e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3582689e-01 1.2469640e+02 8.3032111e+01
364 5.1824987e-01 1.0514747e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.3390374e-01 1.2144322e+02 8.3259272e+01
365 4.6924126e-01 1.0431020e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0599699e-01 1.2271893e+02 8.3483016e+01
366 5.0567794e-01 1.0369373e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.5500057e-01 1.2211150e+02 8.3704443e+01
367 5.0720257e-01 1.0451030e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.1420836e-01 1.2083546e+02 8.3933048e+01
368 4.4579113e-01 1.0272981e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.4296693e-01 1.2283488e+02 8.4157004e+01
369 4.2579052e-01 1.0496474e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.8334275e-01 1.2275815e+02 8.4385983e+01
370 4.2884371e-01 1.0391214e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.1949801e-01 1.2506922e+02 8.4609647e+01
371 4.5715696e-01 1.0401150e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.2866455e-01 1.1956382e+02 8.4832969e+01
372 4.6678272e-01 1.0368456e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 6.7038298e-01 1.2239539e+02 8.5057147e+01
373 4.6398848e-01 1.0455105e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.3474497e-01 1.2025780e+02 8.5280649e+01
374 5.4155636e-01 1.0261808e+02 0.0000000e+00 0.0000000e+00 0.0000000e+00 7.0405120e-01 1.1986358e+02 8.5504147e+01
