# epoch recerr_sq kldiv unmix dataug lact_dec valid_recerr_sq valid_kldiv duration
187 4.1770663e+00 1.3144247e+02 5.2807817e+00 1.0103226e-01 2.5456369e+01 4.0808253e+00 1.2239224e+02 8.0772511e+01
188 4.2775254e+00 1.4186528e+02 5.3259535e+00 9.6907571e-02 2.5711651e+01 4.0188942e+00 1.2406992e+02 8.1184867e+01
189 4.1975522e+00 1.3715709e+02 5.4894061e+00 1.0759509e-01 2.5353449e+01 4.0557137e+00 1.2244040e+02 8.1589110e+01
190 4.1322346e+00 1.4401279e+02 5.4266763e+00 9.8954059e-02 2.5539129e+01 4.1668611e+00 1.2982654e+02 8.2003725e+01
191 4.1147056e+00 1.5011041e+02 5.3962932e+00 1.0274050e-01 2.5313770e+01 4.1983085e+00 1.3794669e+02 8.2415044e+01
192 4.1228905e+00 1.5261299e+02 5.7909956e+00 9.5688835e-02 2.5453363e+01 4.1484618e+00 1.3006505e+02 8.2829394e+01
193 4.1293874e+00 1.4812263e+02 7.1308875e+00 1.0893364e-01 2.5446419e+01 4.1496811e+00 1.2936821e+02 8.3239007e+01
194 4.1149397e+00 1.4604739e+02 7.4791141e+00 1.0530531e-01 2.5336287e+01 4.1691594e+00 1.2753167e+02 8.3650546e+01
195 4.1145930e+00 1.4604973e+02 7.2257547e+00 9.8666422e-02 2.5456997e+01 4.2293673e+00 1.2638538e+02 8.4077106e+01
196 4.1087050e+00 1.4458884e+02 6.8936372e+00 9.8610193e-02 2.5412323e+01 4.0864491e+00 1.2668012e+02 8.4520309e+01
197 4.0766668e+00 1.4676791e+02 6.5931177e+00 9.5033355e-02 2.5481558e+01 4.0501547e+00 1.3197630e+02 8.4928141e+01
198 4.0380735e+00 1.5012148e+02 6.1589994e+00 9.6645430e-02 2.5461172e+01 4.0807047e+00 1.3171625e+02 8.5336784e+01
199 4.0400767e+00 1.4970444e+02 5.8255601e+00 9.5386907e-02 2.5359118e+01 4.0576153e+00 1.3307260e+02 8.5742966e+01
200 4.0390768e+00 1.5146799e+02 5.6629024e+00 9.7713090e-02 2.5479979e+01 4.0449266e+00 1.3167143e+02 8.6154428e+01
201 4.0165229e+00 1.5167519e+02 5.4199300e+00 9.8414838e-02 2.5565594e+01 4.0468402e+00 1.3311870e+02 8.6572295e+01
202 4.0395546e+00 1.5050616e+02 5.2044697e+00 1.0439479e-01 2.5420706e+01 4.0170555e+00 1.3487645e+02 8.6980074e+01
203 4.0531812e+00 1.5420845e+02 5.0777011e+00 9.8736249e-02 2.5363413e+01 4.0987682e+00 1.3294678e+02 8.7394732e+01
204 4.0576859e+00 1.5163811e+02 4.9724035e+00 1.0029044e-01 2.5576731e+01 4.1000166e+00 1.3381911e+02 8.7809504e+01
205 4.1008558e+00 1.5032510e+02 4.8846550e+00 9.2272535e-02 2.5268719e+01 4.0390348e+00 1.3463651e+02 8.8230510e+01
206 4.0412102e+00 1.5368640e+02 4.7886028e+00 9.5075682e-02 2.5552221e+01 4.1204696e+00 1.3174466e+02 8.8643960e+01
207 4.0461140e+00 1.5351924e+02 4.7885613e+00 9.8275572e-02 2.5503954e+01 4.0580406e+00 1.3135391e+02 8.9061934e+01
208 4.0377769e+00 1.5026912e+02 4.7506552e+00 9.6305154e-02 2.5531084e+01 4.0122313e+00 1.2940419e+02 8.9469026e+01
209 4.0236812e+00 1.4911969e+02 4.7570872e+00 9.5941179e-02 2.5456978e+01 4.0924554e+00 1.2982439e+02 8.9884110e+01
210 4.0540199e+00 1.4851552e+02 4.7539072e+00 9.7168930e-02 2.5434395e+01 3.9963911e+00 1.3152582e+02 9.0294595e+01
211 4.0256925e+00 1.4969040e+02 4.7438250e+00 8.8579267e-02 2.5506212e+01 3.9795203e+00 1.2973735e+02 9.0709438e+01
212 4.0393610e+00 1.4712335e+02 4.7234392e+00 9.9369235e-02 2.5427168e+01 4.0371847e+00 1.2543576e+02 9.1124262e+01
213 4.0950317e+00 1.4014862e+02 4.6355414e+00 9.9367023e-02 2.5552658e+01 4.1528521e+00 1.1808804e+02 9.1539871e+01
214 4.0792150e+00 1.3461275e+02 4.6533542e+00 9.7813398e-02 2.5393681e+01 4.1753531e+00 1.1359020e+02 9.1951355e+01
215 4.0756927e+00 1.2888907e+02 4.7985997e+00 9.9322103e-02 2.5568357e+01 4.1128087e+00 1.0606293e+02 9.2363974e+01
216 4.1448607e+00 1.1861902e+02 4.8020797e+00 9.3451045e-02 2.5522211e+01 4.1126013e+00 1.0594762e+02 9.2775846e+01
217 4.0878873e+00 1.1196478e+02 4.7410717e+00 1.0058445e-01 2.5465729e+01 4.1018806e+00 9.8957283e+01 9.3181536e+01
218 4.0966921e+00 1.0987479e+02 4.6855197e+00 9.1320276e-02 2.5540325e+01 4.0684571e+00 9.4496346e+01 9.3593546e+01
219 4.1060438e+00 1.0565662e+02 4.5521388e+00 9.3859643e-02 2.5428953e+01 4.2965102e+00 8.9951950e+01 9.4006428e+01
220 4.1657524e+00 1.0031713e+02 4.5336714e+00 9.5637932e-02 2.5598862e+01 4.2240291e+00 8.9515266e+01 9.4415588e+01
221 4.2345819e+00 9.4719254e+01 4.4817786e+00 9.7932540e-02 2.5614836e+01 4.1075311e+00 8.5228203e+01 9.4831856e+01
222 4.1715884e+00 9.9403397e+01 4.4465566e+00 9.6263580e-02 2.5471436e+01 4.2809405e+00 8.7351501e+01 9.5242952e+01
223 4.1680069e+00 9.5500450e+01 4.5504203e+00 9.7660094e-02 2.5577971e+01 4.1708250e+00 8.9153282e+01 9.5656472e+01
224 4.1131678e+00 9.7861992e+01 4.5210171e+00 9.4347976e-02 2.5423248e+01 4.0968642e+00 8.6024086e+01 9.6068391e+01
225 4.0026026e+00 9.5557892e+01 4.4251647e+00 1.0133280e-01 2.5387991e+01 4.0882783e+00 8.5105484e+01 9.6478601e+01
226 3.9914041e+00 9.4811394e+01 4.4235363e+00 9.6118681e-02 2.5459789e+01 4.0800009e+00 8.8140007e+01 9.6888965e+01
227 3.9751408e+00 1.0063757e+02 4.3802223e+00 9.7115092e-02 2.5511147e+01 4.0480256e+00 9.2793152e+01 9.7296246e+01
228 3.9902279e+00 1.0243298e+02 4.2831621e+00 9.4876409e-02 2.5358362e+01 4.0575652e+00 9.1094727e+01 9.7700860e+01
229 3.9758375e+00 1.0239053e+02 4.2528729e+00 9.5557652e-02 2.5541353e+01 4.0438848e+00 9.2740204e+01 9.8115150e+01
230 3.9744868e+00 1.0511155e+02 4.2367897e+00 1.0105617e-01 2.5363495e+01 4.1142058e+00 9.3633644e+01 9.8526385e+01
231 3.9835751e+00 1.0497974e+02 4.2270050e+00 1.0281581e-01 2.5375589e+01 4.0349936e+00 9.6309608e+01 9.8935720e+01
232 3.9624703e+00 1.0819265e+02 4.2670903e+00 8.9233078e-02 2.5558832e+01 4.0500731e+00 9.2753441e+01 9.9344948e+01
233 3.9913747e+00 1.0577739e+02 4.6366339e+00 8.9635856e-02 2.5488941e+01 4.0024018e+00 9.8147751e+01 9.9754463e+01
234 3.9617167e+00 1.1068204e+02 4.6644745e+00 9.1172077e-02 2.5392849e+01 4.0182829e+00 1.0026958e+02 1.0016350e+02
235 3.9426742e+00 1.1138406e+02 4.5463510e+00 9.6176714e-02 2.5494133e+01 3.9654341e+00 9.7700394e+01 1.0057647e+02
236 3.9301825e+00 1.1221815e+02 4.4672136e+00 8.8754445e-02 2.5473927e+01 3.9690049e+00 1.0113360e+02 1.0098547e+02
237 3.9321637e+00 1.1604523e+02 4.5131483e+00 9.8246284e-02 2.5370474e+01 3.9498074e+00 1.0155033e+02 1.0140265e+02
238 3.9764843e+00 1.1317220e+02 4.4333787e+00 1.0145736e-01 2.5563255e+01 4.0267324e+00 9.9208641e+01 1.0181430e+02
239 3.9939325e+00 1.1189711e+02 4.2308183e+00 9.6265614e-02 2.5441278e+01 3.9644747e+00 9.8493828e+01 1.0223002e+02
240 3.9872096e+00 1.1032516e+02 4.2459583e+00 9.5635734e-02 2.5482866e+01 4.0824175e+00 9.4720558e+01 1.0263881e+02
241 3.9921179e+00 1.0728869e+02 4.3110604e+00 9.6032381e-02 2.5484989e+01 3.9323602e+00 9.6163254e+01 1.0305177e+02
242 3.9591529e+00 1.0973270e+02 4.1653447e+00 9.7439334e-02 2.5584637e+01 3.9390843e+00 9.8057808e+01 1.0345737e+02
243 3.9165308e+00 1.1224458e+02 4.3375168e+00 9.7400859e-02 2.5466383e+01 3.9188912e+00 9.8901093e+01 1.0386824e+02
244 3.9108160e+00 1.1217791e+02 4.3767676e+00 9.5932469e-02 2.5479158e+01 3.9397662e+00 9.8374802e+01 1.0427905e+02
245 3.9038305e+00 1.1236986e+02 4.4156132e+00 9.7969942e-02 2.5461836e+01 3.9453571e+00 1.0083203e+02 1.0469046e+02
246 3.9117048e+00 1.1444577e+02 4.4608746e+00 9.7407825e-02 2.5436039e+01 3.9073882e+00 1.0175195e+02 1.0510413e+02
247 3.9075625e+00 1.1532206e+02 4.4860973e+00 9.5060870e-02 2.5545130e+01 3.9009111e+00 1.0018118e+02 1.0552517e+02
248 3.8850288e+00 1.1455933e+02 4.4850116e+00 9.8429583e-02 2.5486290e+01 3.9043927e+00 1.0058484e+02 1.0593448e+02
249 3.8827953e+00 1.1384773e+02 4.3363595e+00 9.6062593e-02 2.5472454e+01 3.8977032e+00 1.0271289e+02 1.0634086e+02
250 3.8785923e+00 1.1588289e+02 4.2042174e+00 9.6337445e-02 2.5516640e+01 3.8705616e+00 1.0260958e+02 1.0676061e+02
251 3.8813500e+00 1.1678261e+02 4.1025939e+00 1.0114387e-01 2.5480326e+01 3.8881540e+00 1.0457700e+02 1.0716779e+02
252 3.8816910e+00 1.1679598e+02 4.0827627e+00 8.8435151e-02 2.5449213e+01 3.8789227e+00 1.0210635e+02 1.0759786e+02
253 3.8914034e+00 1.1646644e+02 4.0226741e+00 9.2145368e-02 2.5569643e+01 3.8771405e+00 1.0372614e+02 1.0800607e+02
254 3.8758128e+00 1.1868347e+02 3.9746416e+00 9.1154464e-02 2.5460865e+01 3.9091468e+00 1.0393307e+02 1.0841710e+02
255 3.9383724e+00 1.1554581e+02 3.9720480e+00 8.9956947e-02 2.5519989e+01 4.0413179e+00 1.0208987e+02 1.0882135e+02
256 3.9673810e+00 1.1089104e+02 3.9343867e+00 8.6373411e-02 2.5421227e+01 4.0719399e+00 9.4448196e+01 1.0923514e+02
257 3.9738672e+00 1.0648044e+02 3.9034951e+00 9.3438506e-02 2.5754366e+01 3.9853842e+00 9.0125191e+01 1.0964925e+02
258 3.9542542e+00 1.0288042e+02 4.0742917e+00 9.4777919e-02 2.5479689e+01 4.0486908e+00 9.5676956e+01 1.1005427e+02
259 3.9852149e+00 1.0755202e+02 4.0919361e+00 9.3807451e-02 2.5370739e+01 3.8839147e+00 9.4945908e+01 1.1046043e+02
260 3.9595151e+00 1.0474781e+02 4.1131997e+00 9.8501250e-02 2.5502092e+01 3.9331875e+00 9.0234825e+01 1.1094031e+02
261 3.9401686e+00 1.0359721e+02 4.3766074e+00 8.8939004e-02 2.5512562e+01 3.9737632e+00 9.3148987e+01 1.1134735e+02
262 3.9976952e+00 1.0367438e+02 4.5408573e+00 9.5995054e-02 2.5502113e+01 3.8938153e+00 8.7619164e+01 1.1175452e+02
263 3.9973474e+00 9.5141357e+01 4.5056553e+00 9.9700734e-02 2.5427456e+01 4.0295153e+00 8.3162605e+01 1.1217152e+02
264 3.9998188e+00 9.5048859e+01 4.4400516e+00 9.5777005e-02 2.5558365e+01 3.9676859e+00 8.5228210e+01 1.1258592e+02
265 3.9960425e+00 9.6257591e+01 4.3609695e+00 9.2377082e-02 2.5477613e+01 3.9744475e+00 8.6867523e+01 1.1300219e+02
266 3.9771123e+00 9.3883858e+01 4.1953726e+00 9.1092244e-02 2.5551579e+01 3.9897673e+00 8.4391930e+01 1.1341517e+02
267 3.9771435e+00 9.3066223e+01 4.2285290e+00 1.0096442e-01 2.5428322e+01 3.8910670e+00 8.4131241e+01 1.1384278e+02
268 3.9348106e+00 9.6527977e+01 4.2755818e+00 9.4368838e-02 2.5533497e+01 3.9646170e+00 8.4989624e+01 1.1426184e+02
269 3.9502795e+00 9.3718758e+01 4.2128143e+00 9.2544466e-02 2.5519882e+01 3.9489903e+00 8.2290627e+01 1.1468180e+02
270 3.9126251e+00 9.2469269e+01 4.2345967e+00 1.0251451e-01 2.5532501e+01 3.9473898e+00 8.2634140e+01 1.1509259e+02
271 3.9230084e+00 9.0960976e+01 4.1743550e+00 9.5866688e-02 2.5490738e+01 3.9670062e+00 8.0874008e+01 1.1550072e+02
272 3.8997326e+00 9.1247849e+01 4.1536183e+00 9.5949233e-02 2.5496283e+01 3.8523216e+00 8.2907654e+01 1.1590780e+02
273 3.8710556e+00 9.3891647e+01 4.1612115e+00 9.7512692e-02 2.5611521e+01 3.9084439e+00 8.3534088e+01 1.1632218e+02
274 3.8728042e+00 9.4669830e+01 4.0784230e+00 9.0528406e-02 2.5366438e+01 3.8538921e+00 8.5615082e+01 1.1672770e+02
275 3.8445101e+00 9.6575851e+01 4.1195011e+00 9.5570177e-02 2.5572287e+01 3.8404918e+00 8.7063255e+01 1.1714127e+02
276 3.8449550e+00 9.6926346e+01 4.0688353e+00 9.0999343e-02 2.5499723e+01 3.8526120e+00 8.6682045e+01 1.1755255e+02
277 3.8410034e+00 9.8613800e+01 3.9788620e+00 9.3215533e-02 2.5485254e+01 3.8277514e+00 8.8790146e+01 1.1796038e+02
278 3.8318498e+00 1.0069159e+02 3.9603889e+00 9.9348426e-02 2.5500319e+01 3.8297524e+00 8.9553314e+01 1.1836908e+02
279 3.8336716e+00 1.0166007e+02 3.9026875e+00 9.9638149e-02 2.5563156e+01 3.8339095e+00 9.0661545e+01 1.1877403e+02
280 3.8300703e+00 1.0293739e+02 3.8984177e+00 9.0473168e-02 2.5459383e+01 3.8344238e+00 9.1168488e+01 1.1918885e+02
281 3.8426552e+00 1.0248794e+02 3.8586581e+00 9.4290748e-02 2.5558157e+01 3.8486092e+00 8.8600517e+01 1.1960212e+02
282 3.8538105e+00 1.0080110e+02 3.7888038e+00 9.3493283e-02 2.5501654e+01 3.8265581e+00 9.0310585e+01 1.2001363e+02
283 3.9467313e+00 9.9900612e+01 3.8331316e+00 9.3132295e-02 2.5503870e+01 4.0505209e+00 8.6240730e+01 1.2042181e+02
284 3.9679518e+00 9.5443207e+01 3.8906479e+00 9.2811540e-02 2.5417339e+01 3.8838162e+00 8.6494606e+01 1.2083979e+02
285 3.9007242e+00 9.8951973e+01 4.1993008e+00 9.1705792e-02 2.5660938e+01 3.9105144e+00 8.7699783e+01 1.2124848e+02
286 3.8857620e+00 9.9613525e+01 4.2969546e+00 9.6302010e-02 2.5384441e+01 3.8471823e+00 9.0055862e+01 1.2165890e+02
287 3.8584957e+00 1.0176152e+02 4.1892157e+00 9.2110597e-02 2.5534191e+01 3.8346074e+00 9.0804832e+01 1.2207582e+02
288 3.8361347e+00 1.0218125e+02 4.1471443e+00 9.3077704e-02 2.5474852e+01 3.8316977e+00 8.9134712e+01 1.2248207e+02
289 3.8299372e+00 1.0210317e+02 4.2911363e+00 9.4020091e-02 2.5574093e+01 3.8582575e+00 9.2107147e+01 1.2289016e+02
290 3.8273239e+00 1.0334335e+02 4.1545038e+00 9.4956294e-02 2.5396048e+01 3.8011205e+00 9.1439049e+01 1.2329968e+02
291 3.8135788e+00 1.0438938e+02 3.9721925e+00 9.7914398e-02 2.5554386e+01 3.7978694e+00 9.2180382e+01 1.2371182e+02
292 3.8234789e+00 1.0428364e+02 3.9709849e+00 8.7622143e-02 2.5448187e+01 3.7848814e+00 9.3970497e+01 1.2412193e+02
293 3.8563926e+00 1.0588072e+02 3.8959370e+00 9.9397033e-02 2.5579599e+01 3.8276513e+00 9.2159523e+01 1.2452867e+02
294 3.8652725e+00 1.0412537e+02 3.8662672e+00 9.4311915e-02 2.5504471e+01 3.9009581e+00 8.8467888e+01 1.2493873e+02
295 3.8925395e+00 9.8625893e+01 3.8779664e+00 9.1664642e-02 2.5425245e+01 3.8949709e+00 8.5096115e+01 1.2535235e+02
296 3.8704758e+00 9.4403778e+01 3.8862748e+00 8.9264579e-02 2.5726643e+01 3.8847423e+00 8.2609230e+01 1.2576111e+02
297 3.8443851e+00 9.3075272e+01 3.9391787e+00 9.4900332e-02 2.5434742e+01 3.8888824e+00 8.1866730e+01 1.2617843e+02
298 3.8239679e+00 9.2074051e+01 3.9866581e+00 9.0495624e-02 2.5601227e+01 3.8872561e+00 8.2091347e+01 1.2658411e+02
299 3.8344073e+00 9.2136742e+01 3.9160025e+00 9.2747495e-02 2.5450373e+01 3.9023438e+00 8.3071358e+01 1.2699888e+02
300 3.8187153e+00 9.2018135e+01 3.7814834e+00 9.0849154e-02 2.5537336e+01 3.8780684e+00 8.2451691e+01 1.2740582e+02
301 3.8201897e+00 9.1946526e+01 3.8278222e+00 8.9308798e-02 2.5527325e+01 3.9149938e+00 8.2598053e+01 1.2782481e+02
302 3.8542068e+00 9.3725708e+01 3.6893342e+00 9.0690978e-02 2.5435936e+01 3.9113727e+00 8.2163025e+01 1.2823790e+02
303 3.8932524e+00 9.4129845e+01 3.6893795e+00 9.9236906e-02 2.5514324e+01 3.8859358e+00 8.3650200e+01 1.2865078e+02
304 3.8827081e+00 9.3068573e+01 3.6287704e+00 9.1566794e-02 2.5603956e+01 4.0207343e+00 8.5155220e+01 1.2905511e+02
305 3.8880391e+00 9.4058029e+01 3.5943911e+00 9.4473653e-02 2.5496262e+01 3.8619175e+00 8.3816353e+01 1.2946130e+02
306 3.8580353e+00 9.4603889e+01 3.7508059e+00 8.7380797e-02 2.5444050e+01 3.9370728e+00 8.3817581e+01 1.2986602e+02
307 3.8179431e+00 9.6236191e+01 3.7518392e+00 9.3652971e-02 2.5530338e+01 3.8712726e+00 8.5435516e+01 1.3027127e+02
308 3.7995715e+00 9.6056221e+01 3.6580768e+00 8.9257829e-02 2.5558683e+01 3.8688173e+00 8.6476517e+01 1.3067685e+02
309 3.8187227e+00 9.5650574e+01 3.6302533e+00 9.4377868e-02 2.5547157e+01 3.8458846e+00 8.4121277e+01 1.3108699e+02
310 3.8097148e+00 9.6354858e+01 3.7047884e+00 9.1471463e-02 2.5450819e+01 3.8800902e+00 8.6755569e+01 1.3149623e+02
311 3.8126895e+00 9.7396210e+01 3.6724215e+00 8.9081928e-02 2.5534002e+01 3.8593004e+00 8.5533966e+01 1.3190782e+02
312 3.8075635e+00 9.6719749e+01 3.6379151e+00 8.9347929e-02 2.5521763e+01 3.9038577e+00 8.7042267e+01 1.3232243e+02
313 3.8127909e+00 9.8749550e+01 3.6531482e+00 8.7488219e-02 2.5561337e+01 3.9006505e+00 8.5862526e+01 1.3273437e+02
314 3.8070033e+00 9.7714195e+01 3.6311386e+00 9.4102055e-02 2.5487663e+01 3.8801227e+00 8.6757187e+01 1.3314980e+02
315 3.7964072e+00 9.7943863e+01 3.5911777e+00 9.1873422e-02 2.5595388e+01 3.8727167e+00 8.4222595e+01 1.3355917e+02
316 3.8387070e+00 9.5433846e+01 3.5806029e+00 9.0848349e-02 2.5502163e+01 3.8679557e+00 8.2942749e+01 1.3396927e+02
317 3.8421664e+00 9.2397469e+01 3.7014754e+00 9.2832536e-02 2.5571188e+01 3.8937304e+00 8.4706688e+01 1.3437720e+02
318 3.9123342e+00 9.3631462e+01 3.6978037e+00 9.6496843e-02 2.5361353e+01 4.0589409e+00 7.8029358e+01 1.3479003e+02
319 3.9664941e+00 8.6821785e+01 3.6584785e+00 8.9144327e-02 2.5660645e+01 3.9097333e+00 7.6997093e+01 1.3520070e+02
320 3.9276602e+00 8.7051636e+01 3.6448607e+00 9.0693861e-02 2.5659498e+01 4.1931648e+00 8.1026741e+01 1.3561198e+02
321 3.9214315e+00 8.6203407e+01 3.6379387e+00 8.9420713e-02 2.5529991e+01 3.9539559e+00 7.6251190e+01 1.3601918e+02
322 3.8502309e+00 8.5972588e+01 3.7195058e+00 8.6848170e-02 2.5574671e+01 3.9536386e+00 7.8067444e+01 1.3643545e+02
323 3.8478169e+00 8.6725616e+01 3.7979608e+00 9.6777946e-02 2.5522480e+01 3.8536561e+00 7.7744263e+01 1.3684840e+02
324 3.8201671e+00 8.6113815e+01 3.6998868e+00 9.0418153e-02 2.5452347e+01 3.9050620e+00 7.6855598e+01 1.3725782e+02
325 3.8244350e+00 8.6162949e+01 3.6683252e+00 9.2010058e-02 2.5467415e+01 3.8738174e+00 7.4300407e+01 1.3767877e+02
326 3.8312271e+00 8.3673363e+01 3.6790171e+00 9.2406355e-02 2.5589653e+01 3.9625893e+00 7.6708527e+01 1.3809400e+02
327 3.8407061e+00 8.5067070e+01 3.6251793e+00 8.7173022e-02 2.5404505e+01 3.8493087e+00 7.5709183e+01 1.3851263e+02
328 3.8132300e+00 8.5721855e+01 3.5996957e+00 9.2767082e-02 2.5641365e+01 3.9305344e+00 7.6868774e+01 1.3891927e+02
329 3.8156636e+00 8.7636063e+01 3.6033251e+00 8.9973815e-02 2.5459488e+01 3.9262211e+00 7.9562378e+01 1.3933189e+02
330 3.8217065e+00 8.8207878e+01 3.5615952e+00 9.3594350e-02 2.5559700e+01 3.8714170e+00 7.7085594e+01 1.3973888e+02
331 3.8431194e+00 8.8537125e+01 3.6254525e+00 9.5855102e-02 2.5576424e+01 3.8614459e+00 7.7251701e+01 1.4015126e+02
332 3.8980234e+00 8.5597031e+01 3.5862207e+00 9.6301429e-02 2.5598848e+01 3.8801394e+00 7.6752724e+01 1.4055643e+02
333 3.8887296e+00 8.3626343e+01 3.6673155e+00 9.2598200e-02 2.5540863e+01 3.8649690e+00 7.3715164e+01 1.4096485e+02
334 3.8009329e+00 8.2727959e+01 3.7593050e+00 9.5826760e-02 2.5528118e+01 3.8609042e+00 7.2901535e+01 1.4137047e+02
335 3.8001699e+00 8.1347672e+01 3.7189155e+00 8.7565728e-02 2.5455589e+01 3.8890541e+00 7.4473740e+01 1.4177677e+02
336 3.8012300e+00 8.1566429e+01 3.5968502e+00 9.0702645e-02 2.5454866e+01 3.8732774e+00 7.1855927e+01 1.4218190e+02
337 3.8090734e+00 8.0888741e+01 3.4871292e+00 8.9763291e-02 2.5613115e+01 3.8914006e+00 7.2324684e+01 1.4258844e+02
338 3.8052037e+00 8.1061920e+01 3.4835801e+00 9.0151772e-02 2.5444202e+01 3.8529129e+00 7.3685669e+01 1.4299402e+02
339 3.8093135e+00 8.2518700e+01 3.3848398e+00 9.2219085e-02 2.5579313e+01 3.8951023e+00 7.3493988e+01 1.4339946e+02
340 3.8300478e+00 8.1504234e+01 3.3905716e+00 9.8705523e-02 2.5577864e+01 3.9723170e+00 7.3992798e+01 1.4381002e+02
341 3.8427467e+00 8.0364754e+01 3.3433285e+00 8.5137859e-02 2.5594982e+01 3.8589149e+00 7.2202026e+01 1.4421622e+02
342 3.8228219e+00 8.1713173e+01 3.4510069e+00 9.1221601e-02 2.5454988e+01 3.8650477e+00 7.4546722e+01 1.4462169e+02
343 3.8828118e+00 8.0974731e+01 3.5142455e+00 8.7351136e-02 2.5602013e+01 3.8658984e+00 7.2683128e+01 1.4502639e+02
344 3.8879323e+00 8.1163063e+01 3.5209398e+00 8.3567999e-02 2.5510212e+01 3.8928533e+00 7.1542160e+01 1.4542742e+02
345 3.8306527e+00 8.0248375e+01 3.5225387e+00 9.1432005e-02 2.5509274e+01 3.9439027e+00 6.8249466e+01 1.4583467e+02
346 3.8177230e+00 7.7377731e+01 3.5781081e+00 9.0379916e-02 2.5546852e+01 3.8832490e+00 7.0880669e+01 1.4624661e+02
347 3.7923517e+00 7.7529686e+01 3.5397346e+00 9.6396409e-02 2.5617620e+01 3.8887291e+00 6.9631302e+01 1.4665622e+02
348 3.7977316e+00 7.8261963e+01 3.4742870e+00 8.4331743e-02 2.5436800e+01 3.9043987e+00 7.1421043e+01 1.4706651e+02
349 3.7965271e+00 7.8639854e+01 3.4309015e+00 9.2884600e-02 2.5571823e+01 3.8397005e+00 7.0120819e+01 1.4747368e+02
350 3.7805479e+00 7.7588165e+01 3.3152115e+00 9.0925492e-02 2.5511282e+01 3.8809242e+00 6.8836838e+01 1.4787979e+02
351 3.7894120e+00 7.8381340e+01 3.2957356e+00 9.0768740e-02 2.5506975e+01 3.8564231e+00 7.1157730e+01 1.4830090e+02
352 3.7813754e+00 7.9331413e+01 3.2385883e+00 8.9608662e-02 2.5531116e+01 3.8250902e+00 7.0849144e+01 1.4871335e+02
353 3.7677510e+00 7.9403252e+01 3.2877526e+00 8.9402296e-02 2.5488726e+01 3.8124843e+00 7.2036446e+01 1.4912351e+02
354 3.7572563e+00 8.0763718e+01 3.4620678e+00 9.0498962e-02 2.5621466e+01 3.8246701e+00 7.2183899e+01 1.4953292e+02
355 3.7586732e+00 8.1198624e+01 3.5330410e+00 9.1701210e-02 2.5486347e+01 3.8249004e+00 7.4311432e+01 1.4994641e+02
356 3.7542195e+00 8.2447136e+01 3.6012328e+00 9.0847537e-02 2.5552187e+01 3.8062708e+00 7.3357231e+01 1.5035915e+02
357 3.7558808e+00 8.1612282e+01 3.5974462e+00 9.2044540e-02 2.5473778e+01 3.8370359e+00 7.2970016e+01 1.5077438e+02
358 3.7531204e+00 8.3075790e+01 3.5330327e+00 8.6414173e-02 2.5555538e+01 3.8185887e+00 7.4212624e+01 1.5118188e+02
359 3.7528694e+00 8.3959244e+01 3.4550190e+00 8.3516486e-02 2.5515081e+01 3.8332810e+00 7.5693100e+01 1.5160038e+02
360 3.7588172e+00 8.5388107e+01 3.4344976e+00 8.5927501e-02 2.5547510e+01 3.8779008e+00 7.5775085e+01 1.5200821e+02
361 3.7874279e+00 8.5074806e+01 3.3650703e+00 8.5442252e-02 2.5511320e+01 3.9042032e+00 7.2016998e+01 1.5242517e+02
362 3.8700297e+00 8.1726562e+01 3.2787528e+00 8.8019066e-02 2.5493031e+01 3.9902027e+00 7.3793106e+01 1.5283575e+02
363 3.8970883e+00 8.1873741e+01 3.1642599e+00 9.1385126e-02 2.5495129e+01 3.8887594e+00 7.3083206e+01 1.5324923e+02
364 3.8687096e+00 8.0856010e+01 3.3458347e+00 8.9634195e-02 2.5552483e+01 3.9317410e+00 7.1115646e+01 1.5367651e+02
365 3.8634031e+00 8.0465561e+01 3.3665037e+00 9.4177887e-02 2.5490433e+01 3.9947171e+00 6.9927917e+01 1.5408437e+02
366 3.8732047e+00 7.8646736e+01 3.3361099e+00 9.0694025e-02 2.5609978e+01 3.8859093e+00 7.1478470e+01 1.5449736e+02
367 3.7955036e+00 7.9850525e+01 3.4199507e+00 8.7228589e-02 2.5489561e+01 3.8492985e+00 7.0219872e+01 1.5491111e+02
368 3.7660849e+00 7.7716110e+01 3.4559066e+00 8.7096199e-02 2.5502926e+01 3.8782120e+00 7.1516891e+01 1.5532294e+02
369 3.7790954e+00 7.9069519e+01 3.4544809e+00 8.8665202e-02 2.5521349e+01 3.8311596e+00 7.1192307e+01 1.5573745e+02
370 3.7745273e+00 7.8513634e+01 3.3600254e+00 8.8999555e-02 2.5491924e+01 3.8404965e+00 6.9176849e+01 1.5616244e+02
371 3.7629278e+00 7.7723656e+01 3.3153462e+00 9.0357147e-02 2.5567520e+01 3.8278511e+00 7.0315414e+01 1.5657653e+02
372 3.7504416e+00 7.9674431e+01 3.2057388e+00 8.7614618e-02 2.5480831e+01 3.8532083e+00 7.2678284e+01 1.5699939e+02
373 3.7615597e+00 8.0421333e+01 3.0904446e+00 8.6431287e-02 2.5594730e+01 3.8597584e+00 7.2121277e+01 1.5741456e+02
374 3.7926142e+00 8.0381203e+01 3.1404662e+00 8.8943526e-02 2.5503374e+01 3.9422984e+00 7.1545677e+01 1.5782992e+02
